"RowIndex","Prediction"
1,-7.33557832310033
2,-25.2345011979828
3,17.232684851501
4,15.3527319996255
5,0.835519377550835
6,28.0470168322086
7,10.8837654922857
8,7.11415827114082
9,12.2791112474827
10,-0.688561955570978
11,0.493344732150659
12,-12.9850669813585
13,-8.05566978830879
14,29.7913103588361
15,3.21319382160086
16,-10.6944417960153
17,4.85040899315611
18,-13.2840200871417
19,-7.55066118813684
20,-17.2689527236483
21,-17.684849529657
22,-7.53657313136671
23,-7.50270785217084
24,17.6922423704227
25,-7.17345681005882
26,6.66679807080771
27,-11.5518647966919
28,-5.9603333210019
29,3.0928539501308
30,-11.3087808694109
31,6.72143134872901
32,8.88463306355521
33,9.93075719982375
34,-9.15800715362959
35,-6.45643933532133
36,-7.98985213108225
37,9.04091483580286
38,11.7857906132977
39,-14.0694156721716
40,31.0889470680775
41,-16.1188976944819
42,14.7387665499629
43,-14.4187871341614
44,-15.3068228522348
45,5.7351866281672
46,-5.98072122710229
47,5.51806332131217
48,-16.9194311286669
49,-11.4052915294841
50,-6.47455779449164
51,-8.35362075419573
52,18.510355389355
53,19.1354171865059
54,-6.98812079217513
55,21.8554271215793
56,-24.5696435992127
57,-10.3927497260714
58,22.4868378477218
59,-1.89907069424723
60,-10.3558862490333
61,13.4518460800158
62,-8.54102715124177
63,-5.9603333210019
64,32.4869593211609
65,-3.63331947994556
66,16.3673338422684
67,23.9895395464934
68,-15.0635036649698
69,8.64856441206304
70,-9.79725885297174
71,28.1860827241643
72,31.9053081645698
73,31.1498527635135
74,-4.3622968876403
75,-7.1831687585659
76,6.60811907362057
77,-6.42103559393039
78,-2.82683556194732
79,-5.86116992216608
80,9.34713008332416
81,-15.627860746578
82,-1.4550708910915
83,26.7544735494627
84,-4.12152755211178
85,-0.364877419092796
86,-11.753732003665
87,-14.5461989746079
88,8.24895579214766
89,-26.5665680610223
90,-14.0757752228618
