"RowIndex","Prediction"
1,-7.48634058431809
2,-25.3645958755787
3,17.5986772571191
4,16.2906974513078
5,0.13639381572542
6,30.6250114510852
7,11.2417156890475
8,7.04358960203923
9,13.2605703772531
10,-0.729633430727858
11,-0.121111013594118
12,-13.0972061710456
13,-7.45083783388796
14,29.9203235410741
15,4.00665253662303
16,-10.7223653651105
17,4.52079833860567
18,-13.4752988031542
19,-8.32674387876379
20,-15.5797671339788
21,-17.0128221162348
22,-8.14337291597421
23,-8.40279129134889
24,17.6467121387508
25,-7.56834505767181
26,6.74949946974075
27,-11.961701304125
28,-6.93545670583722
29,2.51841522346321
30,-11.8251972550509
31,6.11703688250258
32,9.78079666559435
33,10.1353881278016
34,-9.0946370435963
35,-6.84106860162844
36,-8.49377878098255
37,8.84198889028032
38,12.5896911088537
39,-13.9838805461992
40,31.2483527146902
41,-15.1181268208614
42,15.5482620506257
43,-14.9936062593315
44,-16.6606988178168
45,5.98321026616953
46,-5.59479150864764
47,5.40581262104637
48,-17.0105818047152
49,-11.6108916593426
50,-6.54084314251844
51,-8.71907524669913
52,19.2147496328301
53,18.8837065193152
54,-7.1772876843534
55,21.9245973470196
56,-22.9650161216618
57,-9.85116083023174
58,23.4131375601525
59,-0.521188909269588
60,-9.69458356739345
61,14.0516981745103
62,-8.7022632745399
63,-6.93545670583722
64,33.3077115928059
65,-3.39056176214026
66,17.2822087764603
67,24.7756035627871
68,-14.8786359867184
69,8.96950523910586
70,-9.68440500696664
71,29.571010577294
72,32.0998319471012
73,32.562891591885
74,-4.43952748870062
75,-6.85704559311807
76,6.43059120486976
77,-6.5203292996341
78,-3.93419114437382
79,-6.15034770194903
80,9.1666342784026
81,-16.0517364879083
82,-2.61800282858298
83,27.60151359648
84,-4.09768952168415
85,-1.1135410028407
86,-11.6085760248089
87,-14.7071223096817
88,8.56839362838824
89,-26.4924765222464
90,-14.2643145648382
