"RowIndex","Prediction"
1,-8.77110057430036
2,-25.4586512778681
3,18.365854219232
4,16.677311648139
5,-0.418440988781824
6,30.1920065104017
7,13.5286180757448
8,5.42716006147988
9,12.5781496737479
10,-0.741946440685533
11,-0.758760540486314
12,-12.7942269978468
13,-7.7245394714355
14,30.5911840467129
15,3.14462587943514
16,-12.0797590921895
17,4.61179417004008
18,-14.2836890390198
19,-7.62326055872418
20,-15.00729761756
21,-17.0551269028012
22,-8.06658020067071
23,-8.74382833308458
24,18.0267148833078
25,-8.48373109107574
26,7.65468326695585
27,-12.35953950909
28,-7.30134275330165
29,1.78430980691263
30,-13.4017464777916
31,6.85761548931232
32,9.83764319165886
33,11.051576868509
34,-10.426460843873
35,-7.86331750349318
36,-9.44142041901105
37,9.8967627852351
38,12.2771112020337
39,-13.7097050976284
40,32.0499549920533
41,-14.3025349088492
42,16.6582632069789
43,-15.4290408140435
44,-17.4936694648135
45,4.88863720320802
46,-6.65744434669611
47,6.40473704049974
48,-17.8742681447445
49,-12.8802495856596
50,-6.93486428911341
51,-8.74431696806605
52,19.0505038399443
53,18.4248052532516
54,-8.23629792876475
55,22.3018424340909
56,-21.1597598688267
57,-10.7319787963778
58,23.4794297750399
59,0.361709874672624
60,-10.4843756812425
61,15.395394453811
62,-8.80812176906993
63,-7.30134275330165
64,33.6260787069722
65,-3.58388840798879
66,18.4239476584573
67,26.2937810013744
68,-15.1109025743215
69,10.6113222714639
70,-10.8132219213603
71,29.7058388312061
72,32.1000972550551
73,33.3449503573009
74,-5.27175758484534
75,-7.21544453294115
76,6.06656279984139
77,-6.87543866852804
78,-3.95036469974344
79,-6.80464155443189
80,9.18436684077448
81,-17.7180310860639
82,-2.8117843222813
83,27.9070779210944
84,-5.68416016169
85,-0.573016314182696
86,-12.453397114643
87,-15.7813300478266
88,8.32856045801839
89,-24.9175732093915
90,-15.2235430119904
