"RowIndex","Prediction"
1,-6.78506008478143
2,-25.5460293918982
3,17.0677557990535
4,14.5570511604311
5,1.2760301243601
6,27.1021386488597
7,11.0078171220531
8,7.59587590951438
9,11.8235467207662
10,-0.806500996287538
11,1.34683010871725
12,-13.373553558275
13,-7.53327771910776
14,29.9397874294211
15,3.22615785487506
16,-9.76882555423061
17,4.38732718695837
18,-13.2141585997951
19,-7.23535503426088
20,-17.7466683623264
21,-18.06854963429
22,-7.56973353673846
23,-6.92760594013288
24,17.4052099404339
25,-6.43040732295863
26,6.25895482164791
27,-11.5791830875152
28,-5.50163903569923
29,2.27173634640764
30,-10.5782702161525
31,6.45481813743181
32,8.44677214437732
33,8.94380108475615
34,-8.48367880468456
35,-5.9616447004256
36,-7.34405690695064
37,8.90510840114293
38,11.4474795077718
39,-14.3835931369688
40,32.2899033588761
41,-16.5148084143871
42,14.7197721525347
43,-14.0292762607717
44,-14.682812195681
45,5.71228149124941
46,-6.06020121283722
47,5.63025400097702
48,-16.8173807487023
49,-10.9471965578977
50,-5.778466844094
51,-8.68670429759562
52,18.5600778122363
53,19.2631770355262
54,-6.25335986012316
55,21.7229496327805
56,-25.4716646617405
57,-10.1650517116776
58,22.4394934582856
59,-2.34309180004966
60,-10.0320555507202
61,13.6470159768357
62,-8.01093220414843
63,-5.50163903569923
64,32.6100121934268
65,-3.75848787887353
66,16.0002717246924
67,23.5668602508006
68,-15.3109420927555
69,7.99356435714941
70,-9.509501736929
71,28.0932412944596
72,32.9726545396442
73,31.2197503697815
74,-3.71150402959951
75,-7.01045686059703
76,6.35263944981611
77,-5.7287601583656
78,-1.7952464441689
79,-5.36533276788884
80,9.31462911576525
81,-15.7767565477398
82,-0.98844141055694
83,26.5111594657344
84,-4.15754197919281
85,0.268319914286231
86,-11.2824393990931
87,-14.4598225749977
88,7.94946702529051
89,-27.4224578329884
90,-13.9732009206115
