"RowIndex","Prediction"
1,-8.00283089272575
2,-24.7149736741768
3,16.6695569934737
4,16.3619544884685
5,-2.21720279735855
6,30.2275551062442
7,10.8805786552452
8,6.5217063194464
9,14.2657942971199
10,-1.4821101271149
11,-2.30411266363734
12,-12.7469333267692
13,-8.07302983657479
14,29.3813383311427
15,4.22740443403001
16,-11.3470425711569
17,5.11836116817973
18,-13.6839751896194
19,-8.70775423312025
20,-15.1028566137111
21,-16.9436211869021
22,-7.98000688483014
23,-8.23633897561818
24,18.4824432829047
25,-7.3170463810794
26,5.56316721020159
27,-12.3674597477847
28,-7.92558657160972
29,2.66419823208946
30,-12.3225291601239
31,6.42028047433365
32,10.1684714075072
33,10.7905320718067
34,-9.34552918173797
35,-7.52742532869221
36,-8.81731869436909
37,9.10222353345568
38,13.0487494876235
39,-14.0235082905119
40,31.6719447725729
41,-15.223532926986
42,14.7972631078171
43,-15.0027450596153
44,-16.8344547125239
45,6.45643535761764
46,-5.37525206961645
47,4.88270383493164
48,-17.2374886718294
49,-12.6195920559988
50,-7.53454100267656
51,-8.27784734850517
52,18.0651371714345
53,19.3371039708077
54,-8.2083424095257
55,21.5763592322356
56,-21.9067827310502
57,-9.962422753186
58,23.7668451363307
59,-0.367483296799362
60,-10.2670016207453
61,13.2781018307379
62,-9.38460048610742
63,-7.92558657160972
64,32.4870864083478
65,-2.99090572685381
66,17.7124025690128
67,24.6227796369921
68,-14.9844631041619
69,7.74439906765415
70,-10.372710526316
71,29.3075772201255
72,31.8512803959125
73,31.9745982552374
74,-5.2309546287937
75,-7.49353840795687
76,6.36393780005281
77,-7.30450277596958
78,-4.02292366375365
79,-7.21851158180886
80,8.11644949344274
81,-16.5028200339015
82,-4.43877243626421
83,27.2590634344511
84,-3.23748771524271
85,-1.74311636525183
86,-12.1177614887034
87,-15.2063328841949
88,8.57274798428907
89,-25.3926826566893
90,-15.0142387163611
