"RowIndex","Prediction"
1,-8.03993511199951
2,-22.777364730835
3,13.8890790939331
4,14.2581405639648
5,-0.172150015830994
6,28.1960887908936
7,9.20915126800537
8,5.8282208442688
9,18.9883098602295
10,-2.54644894599915
11,-0.289831131696701
12,-14.2379865646362
13,-6.01405334472656
14,33.400634765625
15,1.93669748306274
16,-5.65193843841553
17,0.571158945560455
18,-15.1408205032349
19,-6.51531934738159
20,-6.7926173210144
21,-18.1531772613525
22,-9.82557392120361
23,-8.27836799621582
24,17.374454498291
25,-4.76070642471313
26,3.8935215473175
27,-16.1693630218506
28,-3.67733907699585
29,1.32253897190094
30,-7.34046649932861
31,7.3334436416626
32,7.15441608428955
33,9.28170871734619
34,-5.90947294235229
35,-4.8896632194519
36,-5.65452289581299
37,7.43371677398682
38,11.3759059906006
39,-13.5279855728149
40,31.7470664978027
41,-18.5745944976807
42,13.4511795043945
43,-14.7795944213867
44,-15.1546564102173
45,1.84765493869781
46,-6.89867782592773
47,4.43662881851196
48,-15.4959621429443
49,-12.2988739013672
50,-5.75892066955566
51,-9.84817695617676
52,16.8557434082031
53,15.415940284729
54,-4.73439741134644
55,17.774284362793
56,-16.9288177490234
57,-8.64301776885986
58,28.902006149292
59,-3.71345043182373
60,-7.41593074798584
61,11.7115564346313
62,-8.81623077392578
63,-3.67733907699585
64,28.9629650115967
65,-1.20367038249969
66,12.3208484649658
67,28.3492107391357
68,-14.103627204895
69,5.62255859375
70,-10.7895174026489
71,31.6174945831299
72,32.2728958129883
73,30.3880271911621
74,-4.43773603439331
75,-5.61499834060669
76,0.513416528701782
77,-5.06151247024536
78,-1.77557289600372
79,-5.40736436843872
80,5.32675123214722
81,-13.7954368591309
82,-1.28060293197632
83,32.7810020446777
84,-1.98134326934814
85,-0.472506403923035
86,-10.1687116622925
87,-12.5349540710449
88,7.79164838790894
89,-19.438383102417
90,-10.4904489517212
