"RowIndex","Prediction"
1,-8.00143823315617
2,-24.4261091710269
3,17.1047550723645
4,16.4091989553279
5,-0.553998821649901
6,30.2294595202651
7,11.7193507101081
8,5.77350516057332
9,12.7289252738428
10,-0.694300842763055
11,-0.679352967352764
12,-12.9893997723542
13,-7.93342832186633
14,30.0670743592596
15,3.95364893818429
16,-10.5272839981081
17,4.12722929591623
18,-13.6080042307062
19,-7.99838083644079
20,-15.7267587317449
21,-17.2925690884859
22,-8.1317481937852
23,-8.70102377834007
24,17.0613822262558
25,-7.51957412689945
26,7.39456519350506
27,-11.9250651619297
28,-7.52175445298709
29,1.44377556274922
30,-12.2440751034906
31,6.03792022937019
32,10.1665373367625
33,9.82530314976901
34,-9.79206407587563
35,-7.48402243980699
36,-8.76534229079696
37,8.66518683924615
38,12.1682971072517
39,-13.5636463410186
40,31.2830332439706
41,-15.6371542625377
42,15.3323946556673
43,-15.876186252065
44,-17.47338268995
45,5.11644754967974
46,-6.26204866125854
47,5.69917243088685
48,-17.250904548659
49,-12.0499539011083
50,-6.75795411032815
51,-8.62781373303423
52,18.5192151682127
53,18.0126369297296
54,-7.63123578170871
55,21.3002553658842
56,-22.2066750398795
57,-10.2301403361278
58,23.8052898160972
59,-1.09004973439397
60,-9.66635100028564
61,13.9421801330355
62,-8.72879946364442
63,-7.52175445298709
64,33.2070007246861
65,-2.31603554309359
66,16.9856507517212
67,24.7046771460814
68,-14.907465664974
69,9.42521306475189
70,-10.1473859958781
71,29.6986548802062
72,32.2716652226492
73,32.7753213952437
74,-4.8533175742583
75,-7.07775796879152
76,5.10868268774673
77,-6.55647728566524
78,-3.50193152867326
79,-6.4978114875029
80,8.90762819160385
81,-16.3475795029456
82,-2.93079613498963
83,27.7006159604178
84,-4.45702277894258
85,-1.06982953102405
86,-11.7804487597921
87,-15.1302961666143
88,8.35208819543487
89,-25.1853275755205
90,-15.2710664247354
