"RowIndex","Prediction"
1,-7.49102565883866
2,-25.4451930181994
3,17.5535350016203
4,16.3629434034544
5,-0.0402242993042743
6,30.616237511813
7,11.3048091584265
8,6.92521187614108
9,13.2999000411783
10,-0.877270830357036
11,-0.300257885614388
12,-13.14235051334
13,-7.5497348603289
14,29.7964777871327
15,3.99100567583697
16,-10.7581157455597
17,4.61408405809518
18,-13.5018471790945
19,-8.43970932039528
20,-15.5140294244231
21,-17.0745358611382
22,-8.13348676839331
23,-8.50563029366456
24,17.7123318407923
25,-7.63531895568146
26,6.67197013600194
27,-12.0378093640416
28,-7.13737350857554
29,2.5843086386629
30,-11.9351630854437
31,6.10237935978701
32,9.85753695987636
33,10.1763777396032
34,-9.16939852010394
35,-6.87370281134315
36,-8.49004990622135
37,8.77133288188933
38,12.5192935844072
39,-13.9390302232881
40,31.2886453483382
41,-15.177350137414
42,15.4596139099271
43,-15.0910920652049
44,-16.7715763978143
45,5.97873314472953
46,-5.54537697609885
47,5.29708538454947
48,-17.0456696374286
49,-11.6504139428375
50,-6.64856654740909
51,-8.69551410999141
52,19.1275284659381
53,18.9280735663505
54,-7.26509948423496
55,21.9278023743321
56,-22.8167509234765
57,-9.8100061737942
58,23.478391891363
59,-0.543719733269221
60,-9.63776376706286
61,14.0185782928426
62,-8.77141413969335
63,-7.13737350857554
64,33.2439722960281
65,-3.39659690627285
66,17.235376952744
67,24.812359347468
68,-14.8914390261615
69,8.94836749452682
70,-9.76591951124419
71,29.4953046324857
72,31.9874779126371
73,32.6033621046401
74,-4.51575672102239
75,-7.01673927553144
76,6.4199990613254
77,-6.60996297741423
78,-3.9903773575195
79,-6.25352977132447
80,9.14540080870221
81,-16.0872018933056
82,-2.77885583939365
83,27.4516363318419
84,-4.08613715913338
85,-1.17645079492373
86,-11.6982890008395
87,-14.7515292292926
88,8.60323698522698
89,-26.5180480680755
90,-14.2666071930932
