"RowIndex","Prediction"
1,-10.5796451568604
2,-24.6531257629395
3,15.4337148666382
4,13.295919418335
5,-0.997567474842072
6,27.4583568572998
7,6.16906452178955
8,7.15637350082397
9,17.3216247558594
10,-1.65684771537781
11,-0.381812155246735
12,-13.0211009979248
13,-5.39913940429688
14,35.9383277893066
15,0.338301986455917
16,-5.42855644226074
17,3.11936092376709
18,-15.0494537353516
19,-5.87231922149658
20,-10.8731346130371
21,-22.6017990112305
22,-7.76416158676147
23,-7.74362230300903
24,21.2560615539551
25,-6.56685638427734
26,4.11819791793823
27,-17.1682929992676
28,-4.52569389343262
29,1.55027484893799
30,-7.13029479980469
31,6.44933080673218
32,7.63857460021973
33,9.40882396697998
34,-5.68834400177002
35,-5.46218013763428
36,-6.76412296295166
37,9.45432949066162
38,9.68943405151367
39,-13.2658615112305
40,33.5341987609863
41,-21.4727935791016
42,12.0598821640015
43,-15.0274171829224
44,-17.1404228210449
45,2.26512980461121
46,-7.36596298217773
47,4.00680303573608
48,-16.8196659088135
49,-11.0105676651001
50,-5.97703742980957
51,-7.80442142486572
52,18.5598659515381
53,15.5609540939331
54,-5.4240026473999
55,17.2484550476074
56,-19.604793548584
57,-9.97095680236816
58,29.6158142089844
59,-0.366210162639618
60,-7.91684007644653
61,9.104736328125
62,-9.38480949401855
63,-4.52569389343262
64,29.7142448425293
65,-4.67236042022705
66,13.4459066390991
67,29.4889183044434
68,-14.4558591842651
69,3.85336232185364
70,-8.76753520965576
71,31.6523170471191
72,34.2039985656738
73,31.5931148529053
74,-3.95133900642395
75,-4.49415016174316
76,4.04446363449097
77,-5.83779239654541
78,-3.01356744766235
79,-5.08349370956421
80,6.6579532623291
81,-16.3753128051758
82,-2.50629043579102
83,32.6992416381836
84,-2.08007264137268
85,-2.26135683059692
86,-8.64522457122803
87,-15.2210836410522
88,8.69879817962646
89,-22.9238243103027
90,-11.1725578308105
