"RowIndex","Prediction"
1,-6.45571922423366
2,-30.4081430804039
3,17.964307370378
4,15.2314360570528
5,-4.23714236964119
6,32.4343946889757
7,10.8568578290918
8,3.39441149779931
9,11.9137903591618
10,-5.5342778118538
11,-4.79067581757024
12,-10.2150249571773
13,-9.98378447769042
14,28.6454073127216
15,3.70778437938654
16,-13.8219978943456
17,4.04164918006192
18,-12.7360543828507
19,-8.86249000200668
20,-15.6387043139003
21,-15.6171011666584
22,-5.61542247642419
23,-11.3080523716678
24,23.7082156830498
25,-11.4353982520638
26,2.24986969094723
27,-12.2006194079358
28,-13.1602181592231
29,-0.365179305529516
30,-13.3837130643952
31,2.44963514921238
32,10.991328066162
33,12.6943787401606
34,-10.2746859218737
35,-6.66147762247401
36,-9.6366542108361
37,7.24824385410621
38,10.8603996017114
39,-10.0876971019569
40,35.0184674296791
41,-16.3269182491821
42,11.9609647321061
43,-14.6112392199582
44,-20.0855425870616
45,3.27430430897348
46,-6.06385894766006
47,4.32086672957676
48,-21.1390728230951
49,-11.0253608232777
50,-9.67558705840678
51,-8.94070410017698
52,17.9237635453819
53,20.948518665787
54,-10.8741497286008
55,23.7139043006435
56,-23.0576264540319
57,-10.1765528964711
58,27.1896179413017
59,-3.19092775670323
60,-8.97545984491697
61,11.2476397271471
62,-14.9675320038572
63,-13.1602181592231
64,34.7842543258442
65,-5.17461869468049
66,18.1830725904101
67,28.7736869280754
68,-12.8728116007169
69,7.24303915237681
70,-11.1119378794768
71,29.5267878332079
72,32.294477452552
73,30.6084793004164
74,-8.21874720863085
75,-8.57550841183594
76,7.79849410394882
77,-11.0510201301646
78,-5.96234171757675
79,-10.3241498157933
80,6.54980608453291
81,-18.522499854359
82,-7.50062112738619
83,24.120418130725
84,-3.31660632332807
85,0.465453862976546
86,-14.2839094649043
87,-13.4549398531903
88,6.95232665438229
89,-23.7003255732787
90,-14.4750025674081
